Date,GOOGL,TSLA,AAL
2018-05-11,1103.3800048828125,60.21200180053711,42.599998474121094
2018-05-14,1106.5999755859375,58.39400100708008,42.459999084472656
2018-05-15,1084.8699951171875,56.83599853515625,43.189998626708984
2018-05-16,1084.0899658203125,57.29600143432617,44.060001373291016
2018-05-17,1081.260009765625,56.90800094604492,43.630001068115234
2018-05-18,1069.6400146484375,55.36399841308594,43.380001068115234
2018-05-21,1084.010009765625,56.89799880981445,44.279998779296875
2018-05-22,1075.31005859375,55.00199890136719,42.880001068115234
2018-05-23,1085.9599609375,55.81399917602539,42.79999923706055
2018-05-24,1085.449951171875,55.56999969482422,43.560001373291016
2018-05-25,1084.0799560546875,55.77000045776367,44.90999984741211
2018-05-29,1068.0699462890625,56.75199890136719,43.59000015258789
2018-05-30,1077.469970703125,58.34400177001953,43.29999923706055
2018-05-31,1100.0,56.94599914550781,43.540000915527344
2018-06-01,1135.0,58.36399841308594,44.0
2018-06-04,1153.0400390625,59.347999572753906,44.86000061035156
2018-06-05,1151.02001953125,58.22600173950195,44.18000030517578
2018-06-06,1146.949951171875,63.900001525878906,44.189998626708984
2018-06-07,1134.4200439453125,63.21799850463867,43.84000015258789
2018-06-08,1132.7099609375,63.53200149536133,43.11000061035156
2018-06-11,1140.9000244140625,66.41999816894531,44.15999984741211
2018-06-12,1148.18994140625,68.55400085449219,43.40999984741211
2018-06-13,1144.22998046875,68.95600128173828,42.91999816894531
2018-06-14,1160.1099853515625,71.54399871826172,43.08000183105469
2018-06-15,1159.27001953125,71.63400268554688,42.77000045776367
2018-06-18,1183.5799560546875,74.16600036621094,42.439998626708984
2018-06-19,1178.68994140625,70.51000213623047,41.5099983215332
2018-06-20,1184.0699462890625,72.44400024414062,42.029998779296875
2018-06-21,1169.43994140625,69.50199890136719,41.4900016784668
2018-06-22,1169.2900390625,66.72599792480469,41.349998474121094
2018-06-25,1139.280029296875,66.60199737548828,39.68000030517578
2018-06-26,1132.6199951171875,68.4000015258789,39.09000015258789
2018-06-27,1116.93994140625,68.9000015258789,38.2599983215332
2018-06-28,1126.780029296875,69.98600006103516,38.20000076293945
2018-06-29,1129.18994140625,68.58999633789062,37.959999084472656
2018-07-02,1142.1099853515625,67.01399993896484,38.36000061035156
2018-07-03,1116.280029296875,62.172000885009766,37.75
2018-07-05,1141.2900390625,61.832000732421875,37.9900016784668
2018-07-06,1155.0799560546875,61.779998779296875,38.09000015258789
2018-07-09,1167.280029296875,63.70199966430664,39.310001373291016
2018-07-10,1167.1400146484375,64.49400329589844,39.119998931884766
2018-07-11,1171.4599609375,63.79199981689453,35.959999084472656
2018-07-12,1201.260009765625,63.34199905395508,36.33000183105469
2018-07-13,1204.4200439453125,63.77399826049805,37.119998931884766
2018-07-16,1196.510009765625,62.02000045776367,37.279998779296875
2018-07-17,1213.0799560546875,64.53800201416016,37.380001068115234
2018-07-18,1212.9100341796875,64.7699966430664,38.369998931884766
2018-07-19,1199.0999755859375,64.0459976196289,38.130001068115234
2018-07-20,1197.8800048828125,62.715999603271484,37.880001068115234
2018-07-23,1211.0,60.63999938964844,38.040000915527344
2018-07-24,1258.1500244140625,59.486000061035156,37.45000076293945
2018-07-25,1275.93994140625,61.74800109863281,38.189998626708984
2018-07-26,1285.5,61.33000183105469,40.02000045776367
2018-07-27,1252.8900146484375,59.43600082397461,39.689998626708984
2018-07-30,1230.0400390625,58.034000396728516,38.970001220703125
2018-07-31,1227.219970703125,59.62799835205078,39.540000915527344
2018-08-01,1232.989990234375,60.167999267578125,38.13999938964844
2018-08-02,1241.1300048828125,69.90799713134766,37.93000030517578
2018-08-03,1238.1600341796875,69.63400268554688,38.41999816894531
2018-08-06,1237.6700439453125,68.39800262451172,38.40999984741211
2018-08-07,1255.8399658203125,75.91400146484375,38.2599983215332
2018-08-08,1261.3299560546875,74.06800079345703,38.380001068115234
2018-08-09,1264.4599609375,70.48999786376953,37.91999816894531
2018-08-10,1252.510009765625,71.0979995727539,37.2599983215332
2018-08-13,1248.6400146484375,71.28199768066406,36.790000915527344
2018-08-14,1258.1400146484375,69.52799987792969,37.09000015258789
2018-08-15,1232.219970703125,67.73799896240234,37.439998626708984
2018-08-16,1224.06005859375,67.08999633789062,38.15999984741211
2018-08-17,1215.8499755859375,61.099998474121094,37.790000915527344
2018-08-20,1221.949951171875,61.6879997253418,39.9900016784668
2018-08-21,1217.4100341796875,64.37999725341797,40.33000183105469
2018-08-22,1221.75,64.3280029296875,39.189998626708984
2018-08-23,1221.1600341796875,64.0199966430664,38.83000183105469
2018-08-24,1236.75,64.56400299072266,38.81999969482422
2018-08-27,1256.27001953125,63.854000091552734,39.52000045776367
2018-08-28,1245.8599853515625,62.37200164794922,40.689998626708984
2018-08-29,1264.6500244140625,61.00199890136719,40.5
2018-08-30,1254.43994140625,60.630001068115234,40.400001525878906
2018-08-31,1231.800048828125,60.332000732421875,40.47999954223633
2018-09-04,1211.31005859375,57.790000915527344,40.77000045776367
2018-09-05,1199.0999755859375,56.14799880981445,39.66999816894531
2018-09-06,1183.989990234375,56.189998626708984,38.47999954223633
2018-09-07,1177.5899658203125,52.64799880981445,38.43000030517578
2018-09-10,1175.06005859375,57.099998474121094,39.43000030517578
2018-09-11,1189.989990234375,55.88800048828125,40.18000030517578
2018-09-12,1171.5999755859375,58.108001708984375,39.2599983215332
2018-09-13,1182.1400146484375,57.891998291015625,39.47999954223633
2018-09-14,1177.97998046875,59.040000915527344,39.7400016784668
2018-09-17,1159.8299560546875,58.96799850463867,40.31999969482422
2018-09-18,1167.1099853515625,56.992000579833984,40.790000915527344
2018-09-19,1174.27001953125,59.80400085449219,41.599998474121094
2018-09-20,1191.5699462890625,59.66600036621094,41.88999938964844
2018-09-21,1172.1199951171875,59.81999969482422,43.599998474121094
2018-09-24,1179.56005859375,59.93600082397461,41.97999954223633
2018-09-25,1193.8900146484375,60.198001861572266,40.810001373291016
2018-09-26,1194.06005859375,61.91600036621094,41.040000915527344
2018-09-27,1207.3599853515625,61.50400161743164,41.5
2018-09-28,1207.0799560546875,52.95399856567383,41.33000183105469
2018-10-01,1208.530029296875,62.13999938964844,39.61000061035156
2018-10-02,1207.6400146484375,60.20399856567383,38.5
2018-10-03,1211.530029296875,58.959999084472656,38.79999923706055
2018-10-04,1177.0699462890625,56.36600112915039,37.91999816894531
2018-10-05,1167.8299560546875,52.38999938964844,36.439998626708984
2018-10-08,1155.9200439453125,50.11199951171875,35.900001525878906
2018-10-09,1145.1700439453125,52.560001373291016,33.54999923706055
2018-10-10,1092.1600341796875,51.375999450683594,31.610000610351562
2018-10-11,1090.739990234375,50.44599914550781,31.270000457763672
2018-10-12,1120.5400390625,51.75600051879883,30.90999984741211
2018-10-15,1102.43994140625,51.917999267578125,31.780000686645508
2018-10-16,1133.0799560546875,55.31800079345703,33.279998779296875
2018-10-17,1127.5899658203125,54.35599899291992,33.56999969482422
2018-10-18,1097.9100341796875,52.78200149536133,32.060001373291016
2018-10-19,1105.1800537109375,52.0,32.040000915527344
2018-10-22,1111.3699951171875,52.189998626708984,32.15999984741211
2018-10-23,1114.9100341796875,58.827999114990234,32.380001068115234
2018-10-24,1057.1199951171875,57.70000076293945,30.34000015258789
2018-10-25,1103.5899658203125,62.97200012207031,32.369998931884766
2018-10-26,1083.75,66.18000030517578,32.459999084472656
2018-10-29,1034.72998046875,66.97000122070312,32.599998474121094
2018-10-30,1049.510009765625,65.9800033569336,34.65999984741211
2018-10-31,1090.5799560546875,67.46399688720703,35.08000183105469
2018-11-01,1085.97998046875,68.85600280761719,36.369998931884766
2018-11-02,1071.489990234375,69.28199768066406,36.33000183105469
2018-11-05,1055.72998046875,68.27999877929688,35.720001220703125
2018-11-06,1069.5699462890625,68.21199798583984,35.16999816894531
2018-11-07,1108.239990234375,69.63200378417969,36.970001220703125
2018-11-08,1094.6300048828125,70.27999877929688,36.86000061035156
2018-11-09,1077.02001953125,70.10199737548828,36.220001220703125
2018-11-12,1049.3599853515625,66.25599670410156,36.86000061035156
2018-11-13,1047.969970703125,67.74600219726562,37.779998779296875
2018-11-14,1054.5799560546875,68.80000305175781,38.11000061035156
2018-11-15,1071.050048828125,69.68800354003906,37.81999969482422
2018-11-16,1068.27001953125,70.86199951171875,36.75
2018-11-19,1027.4200439453125,70.69400024414062,35.81999969482422
2018-11-20,1030.449951171875,69.49800109863281,35.59000015258789
2018-11-21,1043.4300537109375,67.63800048828125,36.310001373291016
2018-11-23,1030.0999755859375,65.16600036621094,37.95000076293945
2018-11-26,1055.93994140625,69.19999694824219,38.099998474121094
2018-11-27,1052.280029296875,68.78399658203125,38.290000915527344
2018-11-28,1091.7900390625,69.5739974975586,38.939998626708984
2018-11-29,1094.5799560546875,68.23400115966797,38.41999816894531
2018-11-30,1109.6500244140625,70.09600067138672,40.15999984741211
2018-12-03,1116.3599853515625,71.697998046875,39.650001525878906
2018-12-04,1062.469970703125,71.94000244140625,36.689998626708984
2018-12-06,1078.0799560546875,72.61199951171875,36.939998626708984
2018-12-07,1046.5799560546875,71.59400177001953,33.56999969482422
2018-12-10,1053.1800537109375,73.02999877929688,33.84000015258789
2018-12-11,1061.6500244140625,73.35199737548828,34.099998474121094
2018-12-12,1073.72998046875,73.31999969482422,34.349998474121094
2018-12-13,1073.5400390625,75.35800170898438,32.459999084472656
2018-12-14,1051.7099609375,73.14199829101562,32.40999984741211
2018-12-17,1025.6500244140625,69.68399810791016,32.040000915527344
2018-12-18,1043.4100341796875,67.40599822998047,33.540000915527344
2018-12-19,1035.4599609375,66.59400177001953,32.41999816894531
2018-12-20,1023.5800170898438,63.07600021362305,31.889999389648438
2018-12-21,991.25,63.95399856567383,30.780000686645508
2018-12-24,984.6699829101562,59.077999114990234,29.719999313354492
2018-12-26,1047.8499755859375,65.21800231933594,32.290000915527344
2018-12-27,1052.9000244140625,63.22600173950195,32.040000915527344
2018-12-28,1046.6800537109375,66.77400207519531,31.829999923706055
2018-12-31,1044.9599609375,66.55999755859375,32.11000061035156
2019-01-02,1054.6800537109375,62.02399826049805,32.47999954223633
2019-01-03,1025.469970703125,60.071998596191406,30.059999465942383
2019-01-04,1078.0699462890625,63.53799819946289,32.040000915527344
2019-01-07,1075.9200439453125,66.99199676513672,32.95000076293945
2019-01-08,1085.3699951171875,67.06999969482422,32.41999816894531
2019-01-09,1081.6500244140625,67.70600128173828,33.41999816894531
2019-01-10,1078.8299560546875,68.99400329589844,32.040000915527344
2019-01-11,1064.469970703125,69.4520034790039,31.799999237060547
2019-01-14,1051.510009765625,66.87999725341797,31.709999084472656
2019-01-15,1086.510009765625,68.88600158691406,32.099998474121094
2019-01-16,1089.510009765625,69.20999908447266,32.84000015258789
2019-01-17,1099.1199951171875,69.46199798583984,33.58000183105469
2019-01-18,1107.300048828125,60.45199966430664,33.970001220703125
2019-01-22,1078.6300048828125,59.784000396728516,32.7400016784668
2019-01-23,1084.4100341796875,57.518001556396484,31.649999618530273
2019-01-24,1084.0,58.301998138427734,33.65999984741211
2019-01-25,1101.510009765625,59.40800094604492,34.97999954223633
2019-01-28,1079.8599853515625,59.2760009765625,36.56999969482422
2019-01-29,1070.06005859375,59.492000579833984,36.290000915527344
2019-01-30,1097.989990234375,61.75400161743164,36.34000015258789
2019-01-31,1125.8900146484375,61.40399932861328,35.77000045776367
2019-02-01,1118.6199951171875,62.44200134277344,36.11000061035156
2019-02-04,1141.4200439453125,62.577999114990234,36.779998779296875
2019-02-05,1151.8699951171875,64.2699966430664,36.93000030517578
2019-02-06,1122.8900146484375,63.444000244140625,36.7599983215332
2019-02-07,1105.9100341796875,61.50199890136719,36.16999816894531
2019-02-08,1102.3800048828125,61.15999984741211,36.0
2019-02-11,1102.1199951171875,62.56800079345703,36.59000015258789
2019-02-12,1127.5799560546875,62.36199951171875,35.75
2019-02-13,1128.6300048828125,61.63399887084961,36.209999084472656
2019-02-14,1129.199951171875,60.75400161743164,36.11000061035156
2019-02-15,1119.6300048828125,61.57600021362305,35.04999923706055
2019-02-19,1126.510009765625,61.12799835205078,35.470001220703125
2019-02-20,1120.5899658203125,60.512001037597656,35.060001373291016
2019-02-21,1104.2099609375,58.24599838256836,34.97999954223633
2019-02-22,1116.56005859375,58.94200134277344,35.4900016784668
2019-02-25,1117.3299560546875,59.75400161743164,35.900001525878906
2019-02-26,1122.010009765625,59.571998596191406,36.25
2019-02-27,1122.8900146484375,62.948001861572266,35.689998626708984
2019-02-28,1126.550048828125,63.97600173950195,35.630001068115234
2019-03-01,1148.52001953125,58.95800018310547,34.63999938964844
2019-03-04,1153.4200439453125,57.071998596191406,33.720001220703125
2019-03-05,1169.18994140625,55.30799865722656,33.22999954223633
2019-03-06,1164.93994140625,55.24800109863281,32.7599983215332
2019-03-07,1150.8499755859375,55.31800079345703,32.220001220703125
2019-03-08,1149.969970703125,56.827999114990234,31.90999984741211
2019-03-11,1179.260009765625,58.183998107910156,32.04999923706055
2019-03-12,1197.25,56.672000885009766,30.920000076293945
2019-03-13,1199.06005859375,57.79199981689453,31.84000015258789
2019-03-14,1192.530029296875,57.992000579833984,32.130001068115234
2019-03-15,1190.300048828125,55.08599853515625,31.43000030517578
2019-03-18,1188.550048828125,53.89799880981445,31.3799991607666
2019-03-19,1202.4599609375,53.49399948120117,31.59000015258789
2019-03-20,1226.4300537109375,54.720001220703125,30.959999084472656
2019-03-21,1236.1300048828125,54.80400085449219,31.450000762939453
2019-03-22,1207.6500244140625,52.90599822998047,30.56999969482422
2019-03-25,1197.3800048828125,52.08399963378906,30.209999084472656
2019-03-26,1189.8399658203125,53.55400085449219,30.209999084472656
2019-03-27,1178.010009765625,54.965999603271484,30.940000534057617
2019-03-28,1172.27001953125,55.7239990234375,30.899999618530273
2019-03-29,1176.8900146484375,55.97200012207031,31.760000228881836
2019-04-01,1198.97998046875,57.83599853515625,32.349998474121094
2019-04-02,1205.5400390625,57.17599868774414,32.9900016784668
2019-04-03,1210.81005859375,58.36199951171875,33.709999084472656
2019-04-04,1219.449951171875,53.555999755859375,33.93000030517578
2019-04-05,1211.449951171875,54.992000579833984,34.060001373291016
2019-04-08,1208.280029296875,54.63999938964844,33.880001068115234
2019-04-09,1202.68994140625,54.46200180053711,33.310001373291016
2019-04-10,1206.449951171875,55.21200180053711,34.02000045776367
2019-04-11,1209.5899658203125,53.683998107910156,34.810001373291016
2019-04-12,1222.72998046875,53.540000915527344,34.689998626708984
2019-04-15,1226.530029296875,53.2760009765625,33.75
2019-04-16,1231.9100341796875,54.672000885009766,34.029998779296875
2019-04-17,1240.1400146484375,54.24599838256836,34.380001068115234
2019-04-18,1241.469970703125,54.652000427246094,34.369998931884766
2019-04-22,1253.760009765625,52.54999923706055,33.47999954223633
2019-04-23,1270.5899658203125,52.779998779296875,33.970001220703125
2019-04-24,1260.050048828125,51.731998443603516,33.9900016784668
2019-04-25,1267.3399658203125,49.5260009765625,33.40999984741211
2019-04-26,1277.4200439453125,47.02799987792969,33.060001373291016
2019-04-29,1296.199951171875,48.29399871826172,33.77000045776367
2019-04-30,1198.9599609375,47.737998962402344,34.18000030517578
2019-05-01,1173.3199462890625,46.801998138427734,33.90999984741211
2019-05-02,1166.510009765625,48.81999969482422,33.95000076293945
2019-05-03,1189.550048828125,51.00600051879883,34.790000915527344
2019-05-06,1193.4599609375,51.06800079345703,34.75
2019-05-07,1178.8599853515625,49.4119987487793,33.90999984741211
2019-05-08,1170.780029296875,48.96799850463867,33.75
2019-05-09,1167.969970703125,48.395999908447266,33.95000076293945
2019-05-10,1167.6400146484375,47.90399932861328,33.9900016784668
2019-05-13,1136.5899658203125,45.402000427246094,32.13999938964844
2019-05-14,1124.8599853515625,46.46200180053711,32.34000015258789
2019-05-15,1170.800048828125,46.38999938964844,32.15999984741211
2019-05-16,1184.5,45.66600036621094,32.31999969482422
2019-05-17,1168.780029296875,42.20600128173828,31.739999771118164
2019-05-20,1144.6600341796875,41.071998596191406,30.959999084472656
2019-05-21,1154.43994140625,41.01599884033203,31.299999237060547
2019-05-22,1155.8499755859375,38.54600143432617,29.920000076293945
2019-05-23,1145.3399658203125,39.097999572753906,29.5
2019-05-24,1138.6099853515625,38.125999450683594,29.170000076293945
2019-05-28,1139.56005859375,37.7400016784668,28.729999542236328
2019-05-29,1119.93994140625,37.97200012207031,28.40999984741211
2019-05-30,1121.4100341796875,37.64400100708008,28.170000076293945
2019-05-31,1106.5,37.03200149536133,27.229999542236328
2019-06-03,1038.739990234375,35.79399871826172,27.200000762939453
2019-06-04,1054.489990234375,38.720001220703125,29.1200008392334
2019-06-05,1044.6400146484375,39.31800079345703,30.360000610351562
2019-06-06,1047.760009765625,41.189998626708984,30.3799991607666
2019-06-07,1068.3699951171875,40.900001525878906,30.920000076293945
2019-06-10,1082.760009765625,42.57600021362305,30.760000228881836
2019-06-11,1081.0400390625,43.41999816894531,30.579999923706055
2019-06-12,1079.0999755859375,41.85200119018555,31.100000381469727
2019-06-13,1091.010009765625,42.78200149536133,33.09000015258789
2019-06-14,1086.300048828125,42.98400115966797,32.68000030517578
2019-06-17,1093.8900146484375,45.00600051879883,32.560001373291016
2019-06-18,1105.239990234375,44.948001861572266,32.52000045776367
2019-06-19,1104.510009765625,45.2859992980957,33.209999084472656
2019-06-20,1113.199951171875,43.92399978637695,32.150001525878906
2019-06-21,1125.3699951171875,44.37200164794922,31.56999969482422
2019-06-24,1116.699951171875,44.72800064086914,31.81999969482422
2019-06-25,1087.5799560546875,43.95199966430664,31.260000228881836
2019-06-26,1080.3199462890625,43.854000091552734,31.459999084472656
2019-06-27,1076.6300048828125,44.56800079345703,32.150001525878906
2019-06-28,1082.800048828125,44.69200134277344,32.61000061035156
2019-07-01,1100.0,45.433998107910156,32.880001068115234
2019-07-02,1112.5999755859375,44.90999984741211,32.189998626708984
2019-07-03,1122.989990234375,46.97999954223633,32.720001220703125
2019-07-05,1132.6700439453125,46.619998931884766,32.459999084472656
2019-07-08,1116.7900390625,46.06800079345703,32.790000915527344
2019-07-09,1124.2900390625,46.012001037597656,32.36000061035156
2019-07-10,1140.9100341796875,47.784000396728516,32.939998626708984
2019-07-11,1144.0799560546875,47.720001220703125,33.029998779296875
2019-07-12,1145.3399658203125,49.01599884033203,33.779998779296875
2019-07-15,1150.510009765625,50.70000076293945,33.61000061035156
2019-07-16,1153.4599609375,50.47600173950195,34.220001220703125
2019-07-17,1146.739990234375,50.97200012207031,33.2599983215332
2019-07-18,1147.239990234375,50.70800018310547,33.7400016784668
2019-07-19,1131.550048828125,51.63600158691406,33.08000183105469
2019-07-22,1139.2099609375,51.13600158691406,32.900001525878906
2019-07-23,1148.050048828125,52.034000396728516,33.72999954223633
2019-07-24,1139.72998046875,52.97600173950195,34.59000015258789
2019-07-25,1135.93994140625,45.763999938964844,31.670000076293945
2019-07-26,1245.219970703125,45.608001708984375,31.239999771118164
2019-07-29,1241.8399658203125,47.15399932861328,30.739999771118164
2019-07-30,1228.0,48.45199966430664,30.709999084472656
2019-07-31,1218.199951171875,48.321998596191406,30.510000228881836
2019-08-01,1211.780029296875,46.77000045776367,29.84000015258789
2019-08-02,1196.3199462890625,46.86800003051758,29.450000762939453
2019-08-05,1154.75,45.66400146484375,28.530000686645508
2019-08-06,1171.0799560546875,46.150001525878906,28.360000610351562
2019-08-07,1175.9100341796875,46.683998107910156,28.6299991607666
2019-08-08,1206.18994140625,47.65999984741211,29.079999923706055
2019-08-09,1188.9000244140625,47.00199890136719,28.780000686645508
2019-08-12,1174.5,45.801998138427734,27.639999389648438
2019-08-13,1196.72998046875,47.0,27.510000228881836
2019-08-14,1164.25,43.92399978637695,26.100000381469727
2019-08-15,1169.3199462890625,43.12799835205078,25.40999984741211
2019-08-16,1179.2099609375,43.987998962402344,25.790000915527344
2019-08-19,1200.43994140625,45.36600112915039,26.100000381469727
2019-08-20,1183.530029296875,45.172000885009766,25.829999923706055
2019-08-21,1191.5799560546875,44.16600036621094,26.420000076293945
2019-08-22,1191.52001953125,44.43000030517578,26.530000686645508
2019-08-23,1153.5799560546875,42.279998779296875,25.420000076293945
2019-08-26,1171.1800537109375,43.0,25.190000534057617
2019-08-27,1170.8199462890625,42.816001892089844,24.450000762939453
2019-08-28,1173.75,43.11800003051758,25.329999923706055
2019-08-29,1194.239990234375,44.34199905395508,26.31999969482422
2019-08-30,1190.530029296875,45.12200164794922,26.309999465942383
2019-09-03,1169.550048828125,45.00199890136719,26.510000228881836
2019-09-04,1182.27001953125,44.13600158691406,27.0
2019-09-05,1212.18994140625,45.91600036621094,27.690000534057617
2019-09-06,1206.3199462890625,45.4900016784668,27.790000915527344
2019-09-09,1205.27001953125,46.358001708984375,28.440000534057617
2019-09-10,1205.699951171875,47.108001708984375,29.1200008392334
2019-09-11,1220.0,49.41999816894531,29.760000228881836
2019-09-12,1234.969970703125,49.17399978637695,29.940000534057617
2019-09-13,1240.030029296875,49.040000915527344,29.950000762939453
2019-09-16,1231.6300048828125,48.5620002746582,27.770000457763672
2019-09-17,1229.8800048828125,48.95800018310547,28.639999389648438
2019-09-18,1232.6500244140625,48.698001861572266,28.600000381469727
2019-09-19,1238.75,49.31999969482422,28.299999237060547
2019-09-20,1229.8399658203125,48.124000549316406,27.989999771118164
2019-09-23,1234.68994140625,48.24599838256836,27.5
2019-09-24,1218.3299560546875,44.641998291015625,27.0
2019-09-25,1245.93994140625,45.7400016784668,27.440000534057617
2019-09-26,1242.2900390625,48.512001037597656,27.190000534057617
2019-09-27,1225.949951171875,48.42599868774414,27.010000228881836
2019-09-30,1221.1400146484375,48.17399978637695,26.969999313354492
2019-10-01,1206.0,48.9379997253418,26.799999237060547
2019-10-02,1177.9200439453125,48.625999450683594,25.3700008392334
2019-10-03,1189.4300537109375,46.60599899291992,25.270000457763672
2019-10-04,1210.9599609375,46.2859992980957,25.829999923706055
2019-10-07,1208.25,47.54399871826172,25.829999923706055
2019-10-08,1190.1300048828125,48.0099983215332,26.260000228881836
2019-10-09,1202.4000244140625,48.90599822998047,27.06999969482422
2019-10-10,1209.469970703125,48.948001861572266,27.18000030517578
2019-10-11,1215.7099609375,49.577999114990234,27.360000610351562
2019-10-14,1217.77001953125,51.391998291015625,27.6200008392334
2019-10-15,1242.239990234375,51.577999114990234,28.270000457763672
